GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
22	GO:0016020	1.8822333907584e-20	1.93942576195136	439.102858809802	570	8721	membrane	ABCA1;ABCB1;ABCB1;ABCB4;ABCC1;ABCD1;ABHD4;ABI3;ACADL;ACAP2;ACSBG1;ACTL6A;ADAM17;ADAP2;ADCY4;ADCY7;ADGRE1;ADGRE5;ADGRF5;ADGRG5;ADGRG6;AHNAK;AIF1;AKAP13;AKNA;ALOX5AP;ANKFY1;ANKLE2;ANKZF1;ANXA1;ANXA2;ANXA3;AP1G2;AP3B1;APBB1IP;APOE;APOL2;APOL3;APOL1;AQP4;ARAP1;ARHGAP15;ARHGAP17;ARHGAP25;ARHGDIB;ARL11;ARRDC4;ASCC3;ATP13A1;ATP1A2;ATP6V0A2;ATP7A;AXL;B2M;B4GALNT3;B4GALT1;BIN2;BLNK;BST2;BTK;C3;C3AR1;C4A;C4B;C5AR1;C5AR2;C7;CALCRL;CALR;CAPN3;CAPNS2;CA11;CARD11;CASP1;CASP8;CBFB;CCND1;CCR2;CCR5;CD14;CD180;CD2;CD200R1L;CD200R1;CD22;CD2AP;CD302;CD33;SIGLEC6;CD34;CD37;CD38;CD3G;CD4;CD44;CD48;CD53;CD6;CD69;CD74;CD79A;CD80;CD82;CD84;CD86;CD9;CDH5;CDH6;CH25H;CLEC12A;CLEC2D;CLEC4A;CLEC4C;CLIC1;CLU;CMKLR1;CMTM3;CMTM6;CMTM7;CNN2;CNP;CNPPD1;CNTRL;COLGALT1;CORO1A;CORO1B;CP;CPNE3;CSF1;CSF1R;CSF2RA;CSF2RB;CSF3R;CSPG4;CTNNA1;CTNNAL1;CTNS;CTSA;CTSB;CTSC;CTSD;CTSZ;CUX1;CX3CR1;CXCL10;CXCL16;CXCL9;CXCR3;CXCR4;CYBA;CYBB;CYP27A1;CYP4V2;CYP7B1;CYTH4;DAB2;DAPP1;DBNL;DDX21;DDX58;DENND4C;DNAJC13;DNM2;DOCK10;DOCK2;DOCK8;DSE;DST;DTX3L;EDEM1;EDNRB;EGFR;EHD4;EIF2AK2;EIF4EBP3;ELOVL1;ENG;ENPP3;ENPP6;ENTPD1;ENTPD2;EPB41L2;ERAP1;EVI2A;EVI2B;F10;FAS;FCER1G;FCGR2C;FCGR2B;FCGR2A;FCN1;FERMT3;FGD2;FGR;FHOD1;FLNA;FLRT3;FMNL3;FN1;FTL;FYB1;FYCO1;GAPT;GBP2;GBP5;GLDC;GLIPR1;GM2A;GMIP;GNA13;GNA15;GNAI3;GOLM1;GPAM;GPNMB;GPR137B;GPR17;GPR18;GPR37L1;GPR65;GRAP;GRN;GSN;HACD4;HAVCR2;HCK;HCLS1;HELZ2;HEXA;HEXB;HK2;HMOX1;HNRNPF;HPSE;HSPA5;ICAM1;ICOS;IFITM1;IFITM1;IFITM1;IFNGR1;IGSF6;IRGM;IL10RA;IL10RB;IL13RA1;IL15RA;IL17RA;IL18R1;IL21R;IL2RB;IL2RG;IL7R;INPP5B;INPP5D;IQGAP1;IRAK3;IRAK4;IRF4;IRF7;ITGA4;ITGA6;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITPKB;ITPR2;JAK3;KDR;KIF11;KLRK1;KMO;KPNA2;LAG3;LAPTM5;LAT2;LCP1;LCP2;LGALS3;LGALS3BP;LIMA1;LITAF;LPCAT2;LPCAT3;LPXN;IRAG2;LRP1;LRP4;LY6E;LY75;LY96;LYN;MACF1;MAG;MAGT1;MAN2A1;MAN2B2;MANBA;MAP4K1;MARCKS;MCL1;MCM3;MDN1;MED12;MERTK;MFNG;MGST1;MKI67;MLC1;MLH1;MLKL;MMP2;MOSPD2;MOXD1;MPEG1;MS4A4A;MS4A4E;MS4A6A;MS4A6E;MS4A6E;MS4A6A;MSN;MVP;MYD88;MYH9;MYLIP;MYO1E;MYO1F;MYO1G;MYO6;MYO9B;NAMPT;NCF1;NCF2;NCF4;NFAM1;NFE2L2;NIN;NLRP3;NNT;NOD1;NOSTRIN;NOTCH1;NOTCH2;NPC1;NRP1;NT5E;NUP188;NUP205;OAS1;OAS2;OAS3;OCLN;OLR1;OMA1;OSMR;P2RX7;P2RY12;P2RY13;P2RY14;P2RY6;P4HB;PAG1;PAK2;PARP1;PARP14;PARP9;PARVG;PCDH18;PCSK2;PDE3B;PDGFC;PDGFRA;PDLIM5;PDPN;PDS5A;PECAM1;PHF11;PIEZO1;PIK3AP1;PIK3CD;PIK3CG;PIK3R5;PIK3R6;PIM1;LILRB3;LILRB4;PLA2G4A;PLCG2;PLD1;PLD4;PLEK;PLEKHN1;PLIN2;PLIN4;PLOD1;PLSCR1;PLXNB2;PLXNB3;PML;PNISR;PNPLA7;PRCP;PRKCQ;PRKD2;PRKD3;PROS1;PSAP;PSD4;PSME2;PSTPIP2;PTPN22;PTPN6;PTPRC;PTPRCAP;PTPRZ1;PYCARD;RAB13;RAC2;RALGAPA2;RAP1B;RARRES1;RASA4;RASA4B;RASAL3;RASGRP3;RASSF2;RBM15;REEP3;RETSAT;RGS1;RHOH;RIPK1;RIPK3;RNF213;ROCK1;RPLP0;RRBP1;RSAD2;RYR3;S1PR3;SAMHD1;SCAMP2;SCIMP;SCIN;SDC4;SEC23B;SEC24D;SEC61A1;SECTM1;SEH1L;SELPLG;SEMA3D;SEMA4D;SEMA6A;SERPINB1;SERPINB9;SGPL1;SHC1;SHISA5;SIGLEC1;SIPA1;SKAP2;SLA;SLAMF6;SLAMF7;SLAMF8;SLAMF9;SLC10A6;SLC11A1;SLC12A9;SLC14A1;SLC15A3;SLC15A4;SLC17A9;SLC1A3;SLC1A4;SLC25A13;SLC25A43;SLC28A2;SLC29A3;SLC2A5;SLC38A6;SLC44A1;SLC44A2;SLC4A7;SLC7A11;SLC7A2;SLC7A7;SLC9A9;SLCO2B1;SNAP23;SOAT1;SPARC;SPINT1;SRGAP2;ST14;ST3GAL6;STAT3;STAT6;STK10;STK17B;STOM;STXBP2;SUCLG2;SULF2;SVIL;SWAP70;SYK;SYNE2;SYNGR2;TAP1;TAP2;TAPBP;TBXAS1;TCIRG1;TES;TGFB1;TGFBR1;TGFBR2;HAVCR1;TLN1;TLR1;TLR2;TLR3;TLR4;TLR6;TLR7;TLR8;TLR9;TMBIM1;TMEM100;TMEM106A;TMEM154;TMEM176A;TMEM176B;TMEM63A;TMTC3;TNFRSF11A;TNFRSF14;TNFRSF19;TNFRSF1B;TNFSF10;TNFSF13B;TPP1;TRAF3IP3;TREM2;TREX1;TRPC6;TRPM2;TSPAN14;TSPO;TTYH2;TYK2;TYROBP;UBR4;UCP2;UNC93B1;VAV1;VCAM1;VCAN;VIM;VPS13A;VPS13C;VPS54;VTN;WAS;WASF2;WDR81;WNK1;ZFYVE26;ZMPSTE24	7.04981960902239e-19
23	GO:0012506	1.04891825741034e-19	3.11810471976401	39.3233955659277	103	781	vesicle membrane	ADGRE5;ANXA1;ANXA3;AP1G2;AP3B1;APOE;ATP6V0A2;ATP7A;B2M;B4GALT1;BST2;C3AR1;C5AR1;CALR;CD14;CD33;CD38;CD3G;CD4;CD44;CD53;CD74;CD9;CLEC12A;CLEC4C;CMTM6;CORO1A;CPNE3;CYBA;CYBB;DAB2;DBNL;DENND4C;DNAJC13;DNM2;EGFR;FCER1G;FCGR2A;GLIPR1;GPNMB;GPR18;IRGM;IL15RA;IL7R;INPP5B;IQGAP1;ITGAL;ITGAM;ITGAX;ITGB2;ITPR2;LGALS3;IRAG2;LRP1;MAGT1;MANBA;MGST1;MOSPD2;MOXD1;MPEG1;MYO6;NFAM1;NOSTRIN;OLR1;PECAM1;LILRB3;PLD1;PRCP;PSAP;PTPRC;RAB13;RAC2;RAP1B;RYR3;SEC23B;SEC24D;SLC11A1;SLC15A4;SLC28A2;SLC2A5;SLC44A2;SNAP23;SPARC;STK10;STOM;STXBP2;SYNGR2;TAP1;TAP2;TAPBP;TCIRG1;TLR1;TLR2;TLR6;TMBIM1;TMEM63A;TNFRSF1B;TRPM2;TSPAN14;TYROBP;UBR4;VPS13C;WAS	3.75786367002659e-18
24	GO:0030659	1.42289361733772e-19	3.14127824310277	38.2660443407235	101	760	cytoplasmic vesicle membrane	ADGRE5;ANXA1;ANXA3;AP1G2;AP3B1;APOE;ATP6V0A2;ATP7A;B2M;B4GALT1;BST2;C3AR1;C5AR1;CALR;CD14;CD33;CD38;CD3G;CD4;CD44;CD53;CD74;CD9;CLEC12A;CLEC4C;CMTM6;CORO1A;CPNE3;CYBA;CYBB;DAB2;DBNL;DENND4C;DNAJC13;DNM2;EGFR;FCER1G;FCGR2A;GLIPR1;GPNMB;GPR18;IRGM;IL15RA;IL7R;INPP5B;IQGAP1;ITGAL;ITGAM;ITGAX;ITGB2;ITPR2;LGALS3;IRAG2;LRP1;MAGT1;MANBA;MGST1;MOSPD2;MOXD1;MPEG1;MYO6;NFAM1;NOSTRIN;OLR1;PECAM1;LILRB3;PLD1;PRCP;PSAP;PTPRC;RAB13;RAC2;RAP1B;RYR3;SEC23B;SEC24D;SLC11A1;SLC15A4;SLC2A5;SLC44A2;SNAP23;SPARC;STK10;STOM;STXBP2;SYNGR2;TAP1;TAP2;TAPBP;TCIRG1;TLR1;TLR2;TLR6;TMBIM1;TMEM63A;TNFRSF1B;TRPM2;TSPAN14;TYROBP;UBR4;VPS13C	4.88526808619283e-18
25	GO:0045335	1.88012287119305e-18	7.52695439240894	6.89795799299883	38	137	phagocytic vesicle	ABCA1;ANXA3;ATP6V0A2;ATP7A;B2M;CALR;CORO1A;CTSS;CYBA;CYBB;DNM2;GSN;IRGM;INPP5B;MPEG1;NCF1;NCF2;NCF4;PLD4;RAC2;SCIMP;SLC11A1;SNAP23;SRGAP2;STXBP2;SYK;TAP1;TAP2;TAPBP;TCIRG1;TLR1;TLR2;TLR6;TLR7;TLR9;UNC93B1;VIM;WAS	6.1968849834523e-17
26	GO:0045121	3.13704409446196e-18	4.46827648828103	16.2127187864644	59	322	membrane raft	ABCA1;ABCB4;ADAM17;AHNAK;ANXA2;ATP1A2;ATP7A;BST2;BTK;CARD11;CASP8;CD14;CD2;CD4;CD48;CD79A;CTNNA1;CTSD;EDNRB;EGFR;FAS;GNAI3;HCK;HMOX1;HPSE;ICAM1;INPP5D;IQGAP1;ITGAM;ITGB1;ITGB2;KDR;LAT2;LCP2;LRP4;LYN;MAG;MLC1;NFAM1;NPC1;OLR1;P2RY12;PAG1;PDPN;PECAM1;PLSCR1;PTPRC;RIPK1;SDC4;SELPLG;STAT6;STOM;TGFBR1;TGFBR2;TLR1;TLR2;TLR6;TNFRSF1B;TPP1	9.94201666860251e-17
27	GO:0031983	3.65857473347626e-18	4.45107323232323	16.2630688448075	59	323	vesicle lumen	A2M;AGA;ANXA2;B2M;BIN2;C3;CLU;CNN2;CTSA;CTSC;CTSD;CTSH;CTSZ;CYFIP1;DBNL;DNASE1L1;DOCK2;DPP7;EGFR;FCN1;FERMT3;FGR;FN1;FTL;FUCA1;GALNS;GLB1;GM2A;GMFG;GNS;GRN;GSN;HEXB;HPSE;ISLR;ITIH3;LGALS3BP;LYZ;MVP;NAPRT;NFKB1;NPC2;OSTF1;PADI2;PLAC8;PNP;PROS1;PTPN6;PYCARD;PYGL;ROCK1;SERPINB1;SERPING1;SLPI;SPARC;TGFB1;TIMP1;VPS13A;VWF	1.07666627870873e-16
28	GO:0098857	3.65857473347626e-18	4.45107323232323	16.2630688448075	59	323	membrane microdomain	ABCA1;ABCB4;ADAM17;AHNAK;ANXA2;ATP1A2;ATP7A;BST2;BTK;CARD11;CASP8;CD14;CD2;CD4;CD48;CD79A;CTNNA1;CTSD;EDNRB;EGFR;FAS;GNAI3;HCK;HMOX1;HPSE;ICAM1;INPP5D;IQGAP1;ITGAM;ITGB1;ITGB2;KDR;LAT2;LCP2;LRP4;LYN;MAG;MLC1;NFAM1;NPC1;OLR1;P2RY12;PAG1;PDPN;PECAM1;PLSCR1;PTPRC;RIPK1;SDC4;SELPLG;STAT6;STOM;TGFBR1;TGFBR2;TLR1;TLR2;TLR6;TNFRSF1B;TPP1	1.07666627870873e-16
29	GO:0005737	4.04346575945252e-18	1.97219083924233	551.131738623104	666	10946	cytoplasm	A2M;ABCA1;ABCB4;ABCD1;ABHD4;ABI3;ACADL;ACAP2;ACSBG1;ADAM17;ADAP2;ADCY4;ADGRE5;ADGRF5;ADGRG6;AEBP1;AGA;AHNAK;AIF1;AIM2;AKAP13;AKAP8L;AKNA;ALOX5AP;ANKFY1;ANKLE2;ANKZF1;ANXA1;ANXA2;ANXA3;AOAH;AP1G2;AP3B1;APBB1IP;APOBEC1;APOE;APOL3;APOL1;AQP4;ARAP1;ARHGAP11B;ARHGAP11A;ARHGAP15;ARHGAP17;ARHGAP25;ARHGAP30;ARHGAP31;ARHGAP4;ARHGDIB;ARHGEF40;ARHGEF6;ARL11;ARNT;ARPC1B;ARRDC4;ASCC3;ASPA;ATM;ATP1A2;ATP6V0A2;ATP7A;B2M;B4GALNT3;B4GALT1;BATF;BCL6;BIN2;BLNK;BMP2K;BNIP2;BST2;BTK;C3;C3AR1;C4A;C5AR1;CALCRL;CALR;CAPN3;CAPNS2;CARD11;CASP1;CASP12;CASP8;CCDC93;CCL3;CCND1;CCR2;CCR5;CD14;CD22;CD2AP;CD302;CD33;CD34;CD38;CD3G;CD4;CD44;CD53;CD74;CD79A;CD9;CDK5RAP2;CH25H;CIITA;CLEC12A;CLEC2D;CLEC4C;CLIC1;CLK1;CLU;CMPK2;CMTM3;CMTM6;CNDP1;CNDP2;CNN2;CNN3;CNP;CNTRL;COLGALT1;CORO1A;CORO1B;CP;CPNE3;CROT;CSF1;CSPG4;CTBS;CTNNA1;CTNNAL1;CTNS;CTSA;CTSB;CTSC;CTSD;CTSE;CTSH;CTSS;CTSZ;CTTNBP2NL;CUX1;CX3CR1;CXCR3;CXCR4;CYBA;CYBB;CYFIP1;CYP27A1;CYTH4;DAB2;DAPP1;DBNL;DCLRE1C;DCN;DCTD;DDX21;DDX58;DDX60;DENND3;DENND4C;DHX58;DNAJC13;DNASE1L1;DNM2;DOCK10;DOCK2;DOCK8;DPP7;DSE;DST;DTX3L;EDEM1;EGFR;EHD4;EIF2AK2;EIF4EBP3;ELK3;ELOVL1;ENPP3;EP300;EPB41L2;ERAP1;ETS1;ETV6;F10;FAM83D;FAS;FCER1G;FCGR2C;FCGR2A;FCN1;FERMT3;FGD2;FGD3;FGD4;FGL2;FGR;FHOD1;FLI1;FLNA;FLRT3;FMNL2;FMNL3;FN1;FRMD4A;FRYL;FTL;FUCA1;FYB1;FYCO1;GALC;GALNS;GBP2;GBP6;GBP5;GFAP;GIMAP4;GIMAP7;GLB1;GLDC;GLIPR1;GM2A;GMFG;GMIP;GNA13;GNAI3;GNS;GOLM1;GPAM;GPNMB;GPR137B;GPR18;GRAP;GRN;GSAP;GSN;HACD4;HAVCR2;HCK;HCLS1;HDAC5;HEATR5A;HELZ2;HERC6;HEXA;HEXB;HK2;HMGB2;HMOX1;HNRNPF;HPGDS;HPS5;HPSE;HSH2D;HSPA5;HYAL1;IDUA;IFI30;IFI35;IFI44;IFI44L;IFIH1;IFIT1B;IFIT2;IFIT3;IRGM;IKZF1;IL10RA;IL15RA;IL18;IL1A;IL1B;IL2RB;IL2RG;IL7R;INPP5B;INPP5D;IQGAP1;IRAK3;IRAK4;IRF1;IRF3;IRF4;IRF5;IRF7;IRF8;IRF9;ISG15;ISG20;ISLR;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITIH3;ITPKB;ITPR2;JAK3;JUN;KAT6A;KDR;KIF11;KLF4;KLHL5;KMO;KPNA2;LACC1;LAP3;LAPTM5;LAT2;LCP1;LCP2;LGALS3;LGALS3BP;LGALS13;LGMN;LIMA1;LIMS3;LITAF;LPCAT2;LPXN;IRAG2;LRP1;LRRK1;LY96;LYN;LYZ;MACF1;MAF;MAG;MAGT1;MALT1;MAN2A1;MAN2B2;MANBA;MAP3K1;MAP3K8;MAP4K4;MAPKAPK2;MARCKS;MCL1;MCM3;MDN1;MEFV;MERTK;MFNG;MGST1;MLC1;MLKL;MMP2;MOB1A;MOSPD2;MOV10;MOXD1;MPEG1;MSN;MVP;MYD88;MYH9;MYLIP;MYO1E;MYO1F;MYO1G;MYO6;MYO9B;NAMPT;NAPRT;NCF1;NCF2;NCF4;NCOA3;NEK6;NEK9;NFAM1;NFATC1;NFE2L2;NFKB1;NFKBIE;NIN;NIPBL;NLRC4;NLRC5;NLRP1;NLRP3;NMI;NNT;NOD1;NOSTRIN;NOTCH1;NOTCH2;NPC1;NPC2;NRP1;NSMAF;NT5E;NUP160;OAS1;OAS2;OAS3;OCLN;OLR1;OMA1;OSTF1;P2RX7;P2RY12;P2RY13;P4HB;PADI2;PAK2;PARP1;PARP14;PARP9;PARVG;PCSK2;PDCD11;PDE3B;PDGFC;PDGFRA;PDIA4;PDLIM5;PDPN;PDS5A;PECAM1;PIEZO1;PIK3AP1;PIK3CD;PIK3CG;PIK3R5;PIK3R6;PIM1;LILRB3;PLA2G4A;PLAC8;PLBD1;PLCB2;PLCG2;PLD1;PLD4;PLEK;PLEKHN1;PLEKHO2;PLIN2;PLIN4;PLOD1;PLSCR1;PML;PNISR;PNP;PNPLA7;POU2F2;PPIP5K2;PPP1R18;PRCP;PRIMPOL;PRKCQ;PRKD2;PRKD3;PROS1;PSAP;PSAT1;PSMB10;PSMB8;PSMB9;PSME1;PSME2;PSTPIP2;PTPN22;PTPN6;PTPRC;PYCARD;PYGL;RAB13;RAC2;RALGAPA2;RAP1B;RASA4;RASA4B;RASAL3;RASGRP3;RASSF2;REEP3;REL;RELA;RENBP;REST;RGS1;RHOH;RIN3;RIPK1;RIPK2;RIPK3;RNASE6;RNF213;ROCK1;RPLP0;RPS6KA1;RRBP1;RREB1;RRM2;RSAD2;RSU1;RYR3;S1PR3;SALL1;SAMD9L;SAMSN1;SASH3;SCAMP2;SCIMP;SCIN;SCPEP1;SDC4;SEC23B;SEC24D;SEC61A1;SECTM1;SEH1L;SERPINB1;SERPINB9;SERPING1;SETDB2;SGPL1;SHC1;SHISA5;SIGLEC1;SIPA1;SKAP2;SLA;SLC11A1;SLC15A3;SLC15A4;SLC1A3;SLC1A4;SLC25A13;SLC25A43;SLC28A2;SLC29A3;SLC2A5;SLC44A1;SLC44A2;SLC4A7;SLC7A11;SLC9A9;SLPI;SMC4;SMG1;SNAP23;SOAT1;SOX4;SP140;SPARC;SPP1;SRGAP2B;SRGAP2C;SRGAP2;SSH2;ST3GAL6;STAT1;STAT3;STAT4;STAT6;STK10;STK17B;STK3;STOM;STXBP2;SUCLG2;SULF2;SVIL;SWAP70;SYK;SYNE2;SYNGR2;TAF1D;TAGAP;TAP1;TAP2;TAPBP;TBC1D1;TBC1D4;TCIRG1;TCN2;TEP1;TES;TGFB1;TGFBR1;TGFBR2;THEMIS2;TIMP1;TLN1;TLR1;TLR2;TLR3;TLR4;TLR6;TLR7;TLR8;TLR9;TMBIM1;TMEM100;TMEM63A;TMOD3;TMTC3;TNFAIP3;TNFRSF11A;TNFRSF1B;TNFSF13B;TNPO1;TNS3;TOP2A;TPP1;TRAFD1;TREX1;TRIM21;TRIM25;TRIM5;TRIM5;TRIM6;TRPC6;TRPM2;TSPAN14;TSPO;TXNIP;TYK2;TYROBP;UBA7;UBD;UBE2L6;UBR2;UBR4;UCP2;UNC93B1;USP16;USP41;USP18;USP24;USP25;VAV1;VCAM1;VCAN;VIM;VPS13A;VPS13C;VPS54;VTN;VWF;WAS;WASF2;WDFY4;WDR81;WIPF1;WNK1;WRN;WSB1;XDH;ZBP1;ZC3HAV1;ZCCHC2;ZCCHC7;ZFHX3;ZNF217;ZFP36L1;ZFP36L2;ZFYVE26	1.14890199509961e-16
30	GO:0034774	6.56138963728949e-18	4.45595338017698	15.9609684947491	58	317	secretory granule lumen	A2M;AGA;ANXA2;B2M;BIN2;C3;CLU;CNN2;CTSA;CTSC;CTSD;CTSH;CTSZ;CYFIP1;DBNL;DNASE1L1;DOCK2;DPP7;FCN1;FERMT3;FGR;FN1;FTL;FUCA1;GALNS;GLB1;GM2A;GMFG;GNS;GRN;GSN;HEXB;HPSE;ISLR;ITIH3;LGALS3BP;LYZ;MVP;NAPRT;NFKB1;NPC2;OSTF1;PADI2;PLAC8;PNP;PROS1;PTPN6;PYCARD;PYGL;ROCK1;SERPINB1;SERPING1;SLPI;SPARC;TGFB1;TIMP1;VPS13A;VWF	1.80219502037551e-16
31	GO:0005766	1.01253147420824e-17	6.83116981622746	7.60285880980163	39	151	primary lysosome	AGA;ANXA2;B4GALT1;BST2;C3;C3AR1;CMTM6;CPNE3;CTSA;CTSC;DNAJC13;DPP7;FTL;FUCA1;GALNS;GLB1;GLIPR1;GM2A;GNS;GRN;HEXA;HEXB;IRAG2;LYZ;MAGT1;MANBA;MGST1;NAPRT;NFAM1;NPC2;PADI2;PLAC8;PRCP;PSAP;PYCARD;RAP1B;SNAP23;STOM;STXBP2	2.60726854608621e-16
32	GO:0042582	1.01253147420824e-17	6.83116981622746	7.60285880980163	39	151	azurophil granule	AGA;ANXA2;B4GALT1;BST2;C3;C3AR1;CMTM6;CPNE3;CTSA;CTSC;DNAJC13;DPP7;FTL;FUCA1;GALNS;GLB1;GLIPR1;GM2A;GNS;GRN;HEXA;HEXB;IRAG2;LYZ;MAGT1;MANBA;MGST1;NAPRT;NFAM1;NPC2;PADI2;PLAC8;PRCP;PSAP;PYCARD;RAP1B;SNAP23;STOM;STXBP2	2.60726854608621e-16
33	GO:0060205	1.20702295570308e-17	4.38708641333869	16.1623687281214	58	321	cytoplasmic vesicle lumen	A2M;AGA;ANXA2;B2M;BIN2;C3;CLU;CNN2;CTSA;CTSC;CTSD;CTSH;CTSZ;CYFIP1;DBNL;DNASE1L1;DOCK2;DPP7;FCN1;FERMT3;FGR;FN1;FTL;FUCA1;GALNS;GLB1;GM2A;GMFG;GNS;GRN;GSN;HEXB;HPSE;ISLR;ITIH3;LGALS3BP;LYZ;MVP;NAPRT;NFKB1;NPC2;OSTF1;PADI2;PLAC8;PNP;PROS1;PTPN6;PYCARD;PYGL;ROCK1;SERPINB1;SERPING1;SLPI;SPARC;TGFB1;TIMP1;VPS13A;VWF	3.01389974393738e-16
34	GO:0098589	2.54099440382296e-17	4.23873412719795	16.9176196032672	59	336	membrane region	ABCA1;ABCB4;ADAM17;AHNAK;ANXA2;ATP1A2;ATP7A;BST2;BTK;CARD11;CASP8;CD14;CD2;CD4;CD48;CD79A;CTNNA1;CTSD;EDNRB;EGFR;FAS;GNAI3;HCK;HMOX1;HPSE;ICAM1;INPP5D;IQGAP1;ITGAM;ITGB1;ITGB2;KDR;LAT2;LCP2;LRP4;LYN;MAG;MLC1;NFAM1;NPC1;OLR1;P2RY12;PAG1;PDPN;PECAM1;PLSCR1;PTPRC;RIPK1;SDC4;SELPLG;STAT6;STOM;TGFBR1;TGFBR2;TLR1;TLR2;TLR6;TNFRSF1B;TPP1	6.15817467279447e-16
35	GO:0042581	6.93964338608052e-17	6.37260315533981	8.00565927654609	39	159	specific granule	ANXA3;B2M;C3AR1;CD33;CD53;CLEC12A;CMTM6;CNN2;CTSD;CTSZ;CYBA;CYBB;CYFIP1;DNASE1L1;DOCK2;HPSE;ITGAL;ITGAM;ITGB2;LYZ;MOSPD2;NFKB1;OLR1;PLD1;PTPN6;SLC15A4;SLC2A5;SLC44A2;SLPI;SNAP23;STK10;STOM;STXBP2;TMBIM1;TMEM63A;TNFRSF1B;TRPM2;TSPAN14;UBR4	1.63379032860867e-15
36	GO:0005775	1.05777738218812e-16	6.08399973626456	8.50915985997666	40	169	vacuolar lumen	AGA;ANXA2;C3;CD74;CSPG4;CTSA;CTSB;CTSC;CTSD;CTSS;DCN;DPP7;FTL;FUCA1;GALC;GALNS;GLB1;GM2A;GNS;GRN;HEXA;HEXB;HPSE;HYAL1;IDUA;IFI30;LGMN;LYZ;MAN2B2;MANBA;NAPRT;NPC2;PADI2;PLAC8;PSAP;PYCARD;SDC4;TCN2;TPP1;VCAN	2.42113489700837e-15
37	GO:0030055	3.20348401315207e-16	3.67441266054655	21.0463243873979	65	418	cell-substrate junction	ABCB4;ADAM17;ADGRE5;AHNAK;ANXA1;APBB1IP;ARHGAP31;ARPC1B;B2M;CALR;CD44;CD9;CNN2;CNN3;CORO1B;CPNE3;CSPG4;CTNNA1;CYBA;CYFIP1;DAB2;DNM2;DST;EGFR;ENG;EPB41L2;FERMT3;FLNA;FLRT3;GIT2;GNA13;GSN;HCK;HSPA5;ICAM1;IQGAP1;ITGA4;ITGA6;ITGB1;ITGB2;LAP3;LCP1;LIMA1;LPXN;LRP1;MAP4K4;MARCKS;MSN;MYH9;NRP1;P4HB;PARVG;PTPRC;RAC2;RPLP0;RSU1;SDC4;SLA;SNAP23;SVIL;SYNE2;TES;TLN1;TNS3;VIM	7.13424547793866e-15
38	GO:0005925	5.11061307681992e-16	3.67721900213884	20.6938739789965	64	411	focal adhesion	ABCB4;ADAM17;ADGRE5;AHNAK;ANXA1;APBB1IP;ARHGAP31;ARPC1B;B2M;CALR;CD44;CD9;CNN2;CNN3;CORO1B;CPNE3;CSPG4;CTNNA1;CYBA;CYFIP1;DAB2;DNM2;DST;EGFR;ENG;EPB41L2;FLNA;FLRT3;GIT2;GNA13;GSN;HCK;HSPA5;ICAM1;IQGAP1;ITGA4;ITGA6;ITGB1;ITGB2;LAP3;LCP1;LIMA1;LPXN;LRP1;MAP4K4;MARCKS;MSN;MYH9;NRP1;P4HB;PARVG;PTPRC;RAC2;RPLP0;RSU1;SDC4;SLA;SNAP23;SVIL;SYNE2;TES;TLN1;TNS3;VIM	1.10819609876306e-14
39	GO:0070161	1.23308822965871e-15	2.7481055019646	40.9849474912485	97	814	anchoring junction	ABCB4;ADAM17;ADGRE5;AHNAK;ANXA1;ANXA2;APBB1IP;ARHGAP17;ARHGAP31;ARPC1B;ATP1A2;B2M;B4GALT1;CALR;CCND1;CD2;CD2AP;CD44;CD53;CD9;CDH5;CDH6;CNN2;CNN3;CORO1A;CORO1B;CPNE3;CSPG4;CTNNA1;CYBA;CYFIP1;DAB2;DDX58;DNM2;DST;EGFR;ENG;EPB41L2;FERMT3;FHOD1;FLNA;FLRT3;FRMD4A;GIT2;GNA13;GSN;HCK;HSPA5;ICAM1;IQGAP1;ITGA4;ITGA6;ITGB1;ITGB2;LAP3;LCP1;LCP2;LIMA1;LPXN;LRP1;MAP4K4;MARCKS;MLC1;MSN;MYH9;MYO1E;NOTCH1;NRP1;OCLN;P2RX7;P4HB;PAK2;PARVG;PDLIM5;PECAM1;PTPN6;PTPRC;RAB13;RAC2;RAP1B;RPLP0;RSU1;SDC4;SLA;SNAP23;SVIL;SYNE2;TES;TGFBR1;TLN1;TMOD3;TNS3;TRPC6;VAV1;VIM;WAS;WASF2	2.60529410574044e-14
40	GO:0030139	2.33327432432045e-15	4.12763196267133	15.4574679113186	53	307	endocytic vesicle	ABCA1;ANXA3;APOE;ATP6V0A2;ATP7A;B2M;CALR;CD2AP;CD74;CD9;CORO1A;CTSS;CYBA;CYBB;DNM2;EGFR;EHD4;GSN;HEATR5A;IRGM;INPP5B;LRP1;MPEG1;MYO1E;MYO6;NCF1;NCF2;NCF4;NOSTRIN;OCLN;PLD1;PLD4;RAB13;RAC2;SCIMP;SLC11A1;SNAP23;SPARC;SRGAP2;STXBP2;SYK;TAP1;TAP2;TAPBP;TCIRG1;TLR1;TLR2;TLR6;TLR7;TLR9;UNC93B1;VIM;WAS	4.80654510810014e-14
