HDAC5_D2_3	HDAC5_D2_4	HDAC5_D2_1	HDAC5_D2_2	WT_D2_3	WT_D2_4	WT_D2_1	WT_D2_2
Acp2	6.86600388140867	6.77171636451033	6.62662828186765	6.48972709155979	6.60285163112296	6.38434017024736	6.49021836506774	6.23590080195706
Acp5	5.50192844367501	5.38945579086243	5.42774570122612	5.25410813462543	5.24607679082566	5.25070923857949	5.23479934121105	5.34535672874351
Acp6	6.49644357568963	6.43789677664814	6.38322668875588	6.19657578156071	6.35737129932407	6.29561001345853	6.29806713759073	6.25998403235873
Acpp	3.94419270632334	3.95457444302379	4.24810423972923	4.3438032894492	4.02162871588066	4.13793325292842	3.96302162514111	4.2312451870056
Acr	4.39766332248474	4.46274225153967	4.73905550730909	4.73569122677208	4.59474947619498	4.8064558691908	4.50606805340811	4.73806853596936
Acrbp	4.5727001226018	4.61855058097319	4.66068487644353	4.71109768150574	4.42997382108981	4.57194076222351	4.50843959428825	4.60311044380127
Acrv1	2.21348352849086	2.38618489574255	2.26149700247279	2.44022565753864	2.42965818704551	2.51562868136801	2.52759409592196	2.38209234499866
Acsbg1	8.50115791784324	8.61769688307751	8.50203766733551	7.65104606380831	8.1308694317181	8.33267854196045	7.91449112693329	8.01613754439881
Acsbg2	4.27362999253446	4.35539506892333	4.41907818351767	4.57148651973198	4.34786755453237	4.47136562232429	4.41547046539983	4.48390118870608
Acsf2	7.24704095305064	7.47263903515138	7.29547303377354	6.81003118569228	7.12672982540312	7.05696936968351	6.91279866322184	6.91140472200521
Acsf3	6.5905364702857	6.50318590042671	6.6244606669294	6.54182944540335	6.69062320397815	6.66123940162175	6.58325058621796	6.63571933772641
Acsl1	7.65837310630271	7.46312204679002	7.3792335771905	7.19054888170772	7.43299043691819	7.41592701241979	7.41664191863255	7.22666500333073
Acsl3	8.01055754265479	8.01040392306868	7.71593567918589	7.437595793951	7.93573087888063	7.94942688331793	7.95318465388038	7.66364597732578
Acsl4	8.18771769638087	7.7029965295227	7.54405528294823	7.47543511218576	7.94376195099347	7.84984566340829	8.03731735251318	7.58436095389315
Acsl5	6.13761720898439	6.18189238346341	6.1118450776278	6.08766877807668	6.1014901984386	5.96609564116167	6.09631554263397	6.14971765066055
Acsl6	8.12082268265234	8.12113513200729	7.99942241674911	7.68783732834679	8.05851562337483	8.12937085063038	8.03956510893646	7.99928096004508
Acsm1	3.65325408834969	3.67175364463771	3.75905299076397	3.92297451956238	3.76160909486596	3.86130038153711	3.85008362062207	3.95651810520528
Acsm3	3.45987690662603	3.20985067962966	3.18936316299623	3.2955092820334	3.45284268685968	3.20207902322257	3.44083500047927	3.27043591205516
Acsm4	3.99869706386494	3.84438378698257	4.13807842596057	4.34388482200236	4.07578492023326	4.24991603229438	4.15784536728096	4.37510475434707
Acsm5	3.06869993050261	3.14655640553215	3.22951460933374	3.27806207510682	3.19507443078239	3.1576964815552	3.12914485929874	3.22988908241828
Acss1	7.71504381118042	7.75598543138008	7.58473000991028	7.31537784009389	7.41932232572316	7.38387867771355	7.3927335923105	7.34278272057123
Acss2	6.70410968512064	6.62146105495746	6.43531629925825	6.22297319957418	6.52312337073101	6.55114846556162	6.60532219772668	6.4990997150099
Acss3	4.16980787365865	4.1871659264842	4.13366742098085	3.94696573852374	3.95976360083572	4.09315896385352	3.97259934582008	3.96193819704697
Acta1	7.07832385295198	7.12130761557012	7.09019698797771	7.3311025324764	7.47650045245066	7.51469811914248	7.5608381003638	7.43117269243289
Acta2	6.19863514120879	7.14954510460942	6.51771311888461	6.69580539804827	6.18386778736832	6.24553346041031	6.49359535932029	6.56053854296957
Actb	8.89219046311182	8.72382437015188	8.72009393109455	8.61214161631418	8.71642487974646	8.70779012631422	8.71062882295733	8.63979680651709
Actbl2	3.3746257957202	3.39789619571006	3.53982869158249	3.79610088693819	3.50979942778779	3.6516682178583	3.58440940640324	3.64262376994264
Actc1	4.4995940933873	4.48648066711458	4.60825950552761	4.79214702904823	4.59163020783097	4.77616338635387	4.68731179751464	4.74069852539182
Actg1	11.7943195417815	11.5465704059189	11.5181190362076	11.5569244924633	11.7161893791153	11.6097819493914	11.7491292087981	11.5779589663468
Actg2	5.02026087581089	5.02091163949185	5.18465678580013	5.34006676831838	5.20194591265882	5.21865706364794	5.1513960057485	5.206316114718
Actl10	3.57655635114109	3.68966762409818	3.58548020565857	3.76211191550675	3.35086090231751	3.53669186896685	3.58878407201283	3.6069041709838
Actl11	3.91166862576976	4.12973006547549	4.0948279244945	4.40407337526188	4.14569430499958	4.12667609445697	4.39266097645112	4.74462423687318
Actl6a	6.01042239829011	6.00214668648891	5.85347027313522	5.67220660608953	5.59964672041525	5.5768828012043	5.63945909854089	5.61748290254023
Actl6b	7.83968852402945	7.79554575913027	7.86531153794309	7.98211137073781	8.04429272145222	8.08935812921052	8.03543470601916	7.95124222732648
Actl7a	3.52653001844909	3.52544617688027	3.49955983201298	3.7798178777689	3.58719075735777	3.61678172159393	3.80676047944427	3.88319438232178
Actl7b	5.86038141687826	5.98735957264547	6.09445721793711	6.30779206588875	5.87373961932883	6.31380153004426	6.09552656105414	6.22687713218818
Actl9	3.4036982509982	3.73711366536201	4.05179580173444	4.3095198066137	4.08527441170782	4.13764010207644	3.97291215696232	4.40087763933211
Actn1	9.27970427377175	8.89475968535097	8.81955428068482	8.34367073250148	8.91190038681754	9.07591066907568	8.84760659847486	8.49553688996162
Actn2	8.93885341653934	8.00354244219098	8.09128284116003	7.87493816580766	8.65457581491974	8.60664294475675	8.72854050300896	8.3809172482925
Actn3	5.04397996086406	4.83873259022771	5.09387290064927	5.13623291125677	5.10463591765777	5.14927665623623	5.05090003931081	5.1614607836377
Actn4	9.50657813509959	9.14456576803033	9.09156128581857	8.58912982230712	8.99502087729685	9.08860498589986	8.97628449888922	8.87963776548962
Actr10	7.51850476848236	7.50081668542001	7.19946164079001	7.3403397278396	7.63046019911179	7.4202174846597	7.75987439241115	7.46766923409001
Actr1a	7.73133375415776	7.64087949012487	7.58747237905724	7.70092702428926	7.73999980842035	7.70916662857965	7.8084245176962	7.66538398468844
Actr1b	7.41181344761171	7.51010221222046	7.62192066958755	7.86751881446555	7.79327036391799	7.74780952160289	7.77454215758788	7.85887412170769
Actr2	8.98318279397182	8.85684837162629	8.75295427277587	8.78813165312567	8.97554255150966	9.00072159439374	9.08527142312912	8.91025012308778
Actr3	9.2361388985856	9.18628859918315	8.94986808468014	9.08427766498787	9.17589328981304	8.98833697401352	9.28526751668103	9.03447137750034
Actr3b	7.36003110339435	7.13768908391959	7.09784586287344	7.38211858779808	7.70581739344201	7.68435256396523	7.9172752314197	7.77535455036015
Actr5	5.92716772577124	5.92636419565566	5.95637529149907	5.98469934397361	5.87189269061336	5.9894276200848	5.93459539463251	5.97336048229605
Actr6	6.30980391506124	6.37839517932531	6.17452801088538	6.45024226975657	6.52020390124289	6.27010116553736	6.58373697442936	6.34604852502086
Actr8	6.9699551850541	6.92756222294702	6.85883199889992	6.89914778792256	7.07145764783258	7.05278161077467	7.0526282476778	6.81347628520222
Actrt1	2.39790715405609	2.38951384310221	2.66441148563546	2.9773245491127	2.54364848001351	2.50116468923507	2.45417089842314	2.54618843665621
Actrt2	3.31012636618375	3.12054671582171	3.40455282238364	3.45422260362654	3.42202850665553	3.30152978363436	3.35626500372354	3.67399950239964
Actrt3	4.04365561470511	4.0929757480886	4.34016501709236	4.25545414552836	4.15120450671921	4.28793993078264	4.14091881324545	4.61202154518949
Acvr1	6.05898338923509	6.08020971159435	5.9695179034534	5.94946871140959	6.0416804262546	6.03361751756177	6.07172728979386	5.9597758236864
Acvr1b	6.97140686140734	6.98577287272743	6.9627475840986	7.06055306623996	7.19392971787824	7.06785453071654	7.1696133066738	7.1175656233477
Acvr1c	6.55436679308293	6.00355976006117	5.95267704321045	6.36800284412901	6.61589174726505	6.55447785412547	6.8429326897927	6.29053020034585
Acvr2a	7.34665015810815	7.23823387901553	7.19531330550753	7.19961789094962	7.00389885028217	6.95358090339966	6.92894613932268	6.63079665273548
Acvr2b	6.09039475388271	6.02269976393658	6.17745837522591	6.19366027165857	6.16092256047272	6.19433396331976	6.13164455081697	6.2652974648583
Acvrl1	5.49509049871007	5.75107440306589	5.6590459103632	5.72630847179544	5.44712623732852	5.5478002180091	5.56864429154545	5.71567077681695
Acy1	6.54558871163758	6.61837077986378	6.54030829988464	6.43503582950417	6.61360587437176	6.58034555658768	6.56898181687347	6.53492359830938
Acy3	5.1848223284419	5.3853176326505	5.26396561111616	5.19354405091537	5.18720800599329	5.17139252653654	5.207144090318	5.2910445597649
Acyp1	6.42280470493882	6.55682412034878	6.85540503067764	7.21609054649162	7.07042163635591	7.1012961640087	7.02720706022315	7.28039910055853
Acyp2	4.51283498041312	4.54669986918269	4.60051239551988	4.96728941486421	5.02943518206161	4.89051473183135	5.05161991272118	5.00962274637022
Ada	5.07373713865043	4.97461656729655	5.15990675781931	4.98669948397881	4.62803718814402	4.83370871911329	4.67548668672833	5.00938123645982
Adad1	3.05440111886502	3.15779180114127	3.21489673786899	3.32252758218255	3.14506963457515	3.23820942682386	3.21417786832194	3.36922425498496
Adad2	5.46693658650384	5.47940384209284	5.72183869897418	5.95859079790299	5.75450132763204	5.73884158277877	5.70461781702142	5.88109541107632
Adal	5.04865616250981	5.0079836516979	4.65167582200276	4.63198398455474	4.90702815615566	4.79865041735114	5.06834661818449	4.7657649482925
Adam10	7.88419176121548	7.88025156218525	7.52044974219204	7.31180812351039	7.44133175500189	7.36305548108432	7.53537411769478	7.28683289666313
Adam11	7.22163216066029	7.36322758616859	7.17885169968381	7.20933462448191	7.39555325482571	7.42582983483125	7.54768351125943	7.56402817186197
Adam12	5.63445364195747	5.43492483830078	5.64807931760573	5.67129948444246	5.64996177093884	5.6870327911593	5.53506606517168	5.47176362153339
Adam15	7.02813176043217	7.25133007499171	7.12361212432013	7.06683140617464	7.07624659471079	7.11425958454481	7.11178659824296	7.16939674683515
Adam17	6.90541715494911	6.70937537076684	6.42918651993443	5.66028498430935	5.83574357220807	5.70349084135131	5.73168950601465	5.66831615426253
Adam18	2.25816344566116	2.21647615640353	2.49374693012696	2.65729124927227	2.3537600572637	2.5645356406743	2.37386275276694	2.55260249940674
Adam19	5.88087235438743	5.83465787760865	5.87496698756785	5.91010969239944	5.82906016149864	5.81567028460082	5.84227262025335	5.8813484529686
Adam1a	5.86726012815547	6.09005504363595	5.70384910495889	5.51274614037019	5.79338977457189	5.63110036188719	5.79655990061927	5.60667556811379
Adam2	2.70394455547047	2.69664983905048	2.83275412684707	3.00394099209539	2.76744733310471	2.80269409189631	2.81993174282902	2.9833807974109
Adam20	1.8844442637053	1.87764842290805	1.98751609634406	2.03079697199639	1.90023087132888	2.05062715803823	1.87539427475119	1.8449834253089
Adam22	8.20596866624097	7.93800361587979	7.87474301636346	7.84539079595148	8.11233665457381	8.07211712636397	8.20513846047032	8.06582757149134
Adam23	8.69762491520425	8.55383511949971	8.46686579449521	8.55566874286141	8.90684577600789	8.78065999925916	8.96396572565471	8.79786000761733
Adam24	1.87595124631333	1.57466449672363	1.81265020415956	2.14634287011805	1.95476664914285	1.99387581909498	2.00116534356223	1.89584556177254
Adam25	2.31014214429826	2.20179628409425	2.36560849042565	2.73911979507221	2.23925175744319	2.56532056773478	2.45440047597355	2.4043963505549
Adam26a	1.67142590720084	1.76943446027014	2.04713270016009	2.14872390431508	1.95842031742785	1.77146181927866	1.64953805824988	1.77054586673733
Adam28	3.05670524730148	3.20613056137584	3.33618067947479	3.45894873998773	3.24677852060251	3.25522341165124	3.20887942057202	3.41139381922162
Adam30	2.43464820604714	2.68327524585567	2.59857518570359	2.88070888686127	2.55697296500539	2.60202498869851	2.74027500433158	2.85892027763752
Adam32	3.4625754479075	3.41120502173034	3.41439605290361	3.31563310555092	3.30034913599248	3.31840419046893	3.31689136086913	3.38569533966805
Adam33	4.92452915996742	4.8772375272746	5.16728180873409	5.34602376872917	5.00144032178389	5.2324237932862	5.03927348309323	5.23801130444066
Adam34	2.98131228228232	2.89688344533381	3.4943496098661	3.45120503677254	3.23403209203073	3.38848706802981	2.86461501905185	3.12497396230462
Adam34l	1.4161074528296	1.51303398669751	1.57657300458759	1.40265145086624	1.42648419675678	1.67556584807843	1.43883352592365	1.61237665630517
Adam4	4.3125159688332	4.65998694051417	4.40045743136355	4.18045744149141	4.2566771727488	4.43826939603888	4.24764837326575	4.09641049426142
Adam5	2.51314853408093	2.51522424611341	2.74462981699415	2.82985536905962	2.66072778502569	2.75307449419032	2.60368933012319	2.77292701288207
Adam7	2.55106619875982	2.67714798172209	2.78263492100019	2.86056193184968	2.75489814286203	2.79883777122391	2.69716161405227	2.79687757873984
Adam8	5.03838374682174	4.9892895602806	5.13516459029489	5.09860027520901	4.84038074215455	5.00307781381345	4.85385068732392	4.99731369457709
Adam9	7.1387112510333	7.14877575457039	6.95720283282566	6.92335980381909	7.07546345962459	7.00438795315174	7.13369789251159	6.98200395381263
Adamdec1	2.19424406479084	2.2689673521462	2.50152252087523	2.47838421511697	2.3208283522873	2.43158526871007	2.21985832611362	2.47013328791516
Adamts1	4.9572334610184	4.93445848339326	4.97244310016851	4.96185965952045	4.75568983830243	4.80425736240796	4.82402693330898	4.97591129578996
Adamts10	5.70937887019357	5.86931385041642	5.8704479932152	5.80784966021367	5.63411040613465	5.73181430271752	5.63025720712551	5.74964851134632
Adamts12	4.5797752044425	4.52989905907206	4.66416012560787	4.66699862102573	4.565894498419	4.61562461846958	4.58989383168972	4.80396987046387
Adamts14	5.23983069452663	5.18212498978427	5.50720665588905	5.70024483025662	5.40621161275683	5.50704222266317	5.39944345621055	5.68449598631127
Adamts15	4.92919052081041	4.96124449199262	5.1044045248513	5.32203678322945	5.18283386256785	5.18234323314794	5.22845011679287	5.42091503318426
Adamts16	4.57950054686107	4.67699007887857	4.89198918376317	5.02154133889831	4.78843064308724	4.84903686524254	4.73903610995526	4.97757640818755
Adamts17	5.35000830548421	5.31658134252818	5.49007233024796	5.69855459499355	5.47078572294037	5.57756397592382	5.5187442072881	5.61295567073804
Adamts18	4.6824160638535	4.66610093973256	4.94791313497879	5.15633828925708	4.86383900548801	4.95935890174942	4.87428219682634	5.13853279533484
Adamts19	5.07406241932453	4.93202072288793	5.06628977417055	4.87972017224091	4.85352075188313	5.03211166694748	4.79294501375349	4.80626863048816
Adamts2	5.51185132488923	5.47932145513274	5.62313649762935	5.80488340191045	5.6260750531663	5.75884763116827	5.74250672138559	5.91595079077784
Adamts20	5.02790565900345	5.05479675960208	5.06617147459381	5.01475513596878	4.95666344557276	5.05285701778136	5.00868979350672	5.11760578637315
Adamts3	7.20642668745526	6.71834584372417	6.76319344669859	6.51690509052453	6.94803653518292	6.9127943833626	6.91324975814196	6.72682107427216
Adamts4	7.65343374744775	7.07713280938878	7.18844677084461	6.50467603581737	6.83361674287803	6.88518719042989	6.65448459560886	6.5747475733986
Adamts5	4.50058158351613	4.50114158708285	4.65461764474327	4.92628523488894	4.70274837315326	4.82171806046853	4.78025522149094	4.85214375959291
Adamts6	5.08113435846092	5.13465451449918	5.05913247131425	4.76042411515406	4.97783228499898	4.87590643385153	4.85154598840541	4.9020836721943
Adamts7	5.33847143273965	5.2584141540882	5.50114834761458	5.78985360325883	5.37659162569528	5.57141504902848	5.49331634600306	5.64864821604247
Adamts8	4.63460510650398	4.49442881764595	4.74548411534526	5.00153964587747	4.75793726177223	4.83513236997315	4.80074054709387	4.91503078554462
Adamts9	4.58966816529155	4.57109317294003	4.65173811298101	4.71961312878024	4.54592582979044	4.62478324364523	4.61130935902417	4.73805887556803
Adamtsl1	4.41007470837797	4.46803292517473	4.47742584230461	4.51083769929	4.44358002399901	4.45359274163808	4.5460798609129	4.78439901117275
Adamtsl2	5.57529982726482	5.58518916907277	5.72165571997677	5.87346183374386	5.74040389583924	5.83048989054216	5.80525830475765	5.97589745774043
Adamtsl3	4.71329189640437	4.62461603575069	4.77080957322202	4.82731309340154	4.67835945313759	4.76603272890151	4.7172997067801	4.85471463241067
Adamtsl4	5.37383455057349	5.39012579111838	5.62934593337545	5.76695524057282	5.46309424865554	5.61773082233569	5.48148019963743	5.72073774578272
Adamtsl5	5.14243090448896	5.09770326277773	5.31063438583026	5.52781820884043	5.28143487692892	5.41124170536481	5.32430397730084	5.44418613099246
Adap1	7.36473797294338	7.61804175554967	7.64683642765059	7.97433386107968	7.83452858003361	7.80933645567572	7.91598244705744	8.08747799884204
Adap2	6.28998059974361	6.19780206555391	6.23248453399013	5.87040327067478	5.61358743402952	5.67304812876707	5.56939998064353	5.7608320451321
Adar	9.00999280152876	8.5529907244132	8.55971844819878	8.28449798967224	8.61379727806047	8.49130614491733	8.52410000354517	8.29887041663984
Adarb1	7.90076404076318	8.00142779625269	8.10223829721866	8.02831128700004	8.09321169784806	8.18202622691207	8.00729723940991	8.12286556110968
Adarb2	7.41498537169768	7.17667751068834	7.46566614968551	7.16221391371941	7.47075540507273	7.26811756750585	7.03921072245007	7.02188084772273
